'sdawson'	'seth dawson'	'sdawson@u.rochester.edu'	'1990'
'cfrancis'	'camila francis'	'cfrancis@u.rochester.edu'	'1994'
'grojas'	'gracelynn rojas'	'grojas@u.rochester.edu'	'1991'
'ccarver'	'charleigh carver'	'ccarver@u.rochester.edu'	'1993'
'khebert'	'kaia hebert'	'khebert@u.rochester.edu'	'1994'
'lwalters'	'lyric walters'	'lwalters@u.rochester.edu'	'1993'
'tsloan'	'tori sloan'	'tsloan@u.rochester.edu'	'1996'
'mvang'	'megan vang'	'mvang@u.rochester.edu'	'1996'
'aburt'	'audrey burt'	'aburt@u.rochester.edu'	'1990'
'bprince'	'brynn prince'	'bprince@u.rochester.edu'	'1992'
'krobinson'	'kolten robinson'	'krobinson@u.rochester.edu'	'1994'
'cmacdonald'	'carissa macdonald'	'cmacdonald@u.rochester.edu'	'1992'
'cnash'	'caylee nash'	'cnash@u.rochester.edu'	'1996'
'ldavis'	'leroy davis'	'ldavis@u.rochester.edu'	'1996'
'skirby'	'sienna kirby'	'skirby@u.rochester.edu'	'1990'
'jcooley'	'jovani cooley'	'jcooley@u.rochester.edu'	'1990'
'rsweeney'	'ray sweeney'	'rsweeney@u.rochester.edu'	'1992'
'jconway'	'joshua conway'	'jconway@u.rochester.edu'	'1988'
'mlane'	'micheal lane'	'mlane@u.rochester.edu'	'1996'
'snieves'	'sherlyn nieves'	'snieves@u.rochester.edu'	'1996'
'cmitchell'	'cambria mitchell'	'cmitchell@u.rochester.edu'	'1993'
'ecallahan'	'emmett callahan'	'ecallahan@u.rochester.edu'	'1990'
'jmaddox'	'jasper maddox'	'jmaddox@u.rochester.edu'	'1989'
'kbishop'	'kingston bishop'	'kbishop@u.rochester.edu'	'1995'
'gthompson'	'guadalupe thompson'	'gthompson@u.rochester.edu'	'1991'
'jbernard'	'joy bernard'	'jbernard@u.rochester.edu'	'1993'
'sbarnett'	'salma barnett'	'sbarnett@u.rochester.edu'	'1990'
'uwhitehead'	'uriah whitehead'	'uwhitehead@u.rochester.edu'	'1991'
'aewing'	'avery ewing'	'aewing@u.rochester.edu'	'1992'
'ssavage'	'soren savage'	'ssavage@u.rochester.edu'	'1990'
'afranklin'	'adam franklin'	'afranklin@u.rochester.edu'	'1993'
'jkirkland'	'jagger kirkland'	'jkirkland@u.rochester.edu'	'1990'
'kwalters'	'kane walters'	'kwalters@u.rochester.edu'	'1993'
'ewoodard'	'emmy woodard'	'ewoodard@u.rochester.edu'	'1995'
'wsanford'	'wesley sanford'	'wsanford@u.rochester.edu'	'1992'
'dbolton'	'dana bolton'	'dbolton@u.rochester.edu'	'1992'
'igriffin'	'isabela griffin'	'igriffin@u.rochester.edu'	'1989'
'kfields'	'kendall fields'	'kfields@u.rochester.edu'	'1993'
'eirwin'	'edward irwin'	'eirwin@u.rochester.edu'	'1996'
'gvincent'	'gideon vincent'	'gvincent@u.rochester.edu'	'1996'
'ljordan'	'london jordan'	'ljordan@u.rochester.edu'	'1990'
'smercer'	'sierra mercer'	'smercer@u.rochester.edu'	'1996'
'lnichols'	'lauren nichols'	'lnichols@u.rochester.edu'	'1988'
'ecochran'	'eric cochran'	'ecochran@u.rochester.edu'	'1990'
'omurray'	'olivia murray'	'omurray@u.rochester.edu'	'1993'
'kcompton'	'kaylyn compton'	'kcompton@u.rochester.edu'	'1996'
'kjefferson'	'kenny jefferson'	'kjefferson@u.rochester.edu'	'1994'
'afranklin'	'alfredo franklin'	'afranklin@u.rochester.edu'	'1993'
'kmorse'	'kiley morse'	'kmorse@u.rochester.edu'	'1995'
'htaylor'	'harmony taylor'	'htaylor@u.rochester.edu'	'1990'
'acopeland'	'anabelle copeland'	'acopeland@u.rochester.edu'	'1989'
'asears'	'ali sears'	'asears@u.rochester.edu'	'1995'
'mjohnston'	'mohamed johnston'	'mjohnston@u.rochester.edu'	'1991'
'bmullins'	'braelynn mullins'	'bmullins@u.rochester.edu'	'1989'
'hhendrix'	'hugh hendrix'	'hhendrix@u.rochester.edu'	'1991'
'nsalinas'	'naomi salinas'	'nsalinas@u.rochester.edu'	'1989'
'knoble'	'kailey noble'	'knoble@u.rochester.edu'	'1990'
'aclark'	'aliya clark'	'aclark@u.rochester.edu'	'1993'
'yskinner'	'yael skinner'	'yskinner@u.rochester.edu'	'1991'
'sflynn'	'sariyah flynn'	'sflynn@u.rochester.edu'	'1990'
'kburch'	'kenna burch'	'kburch@u.rochester.edu'	'1996'
'adecker'	'alma decker'	'adecker@u.rochester.edu'	'1994'
'rmoreno'	'ryland moreno'	'rmoreno@u.rochester.edu'	'1991'
'mshaw'	'melany shaw'	'mshaw@u.rochester.edu'	'1989'
'apugh'	'aarav pugh'	'apugh@u.rochester.edu'	'1994'
'kberger'	'kamari berger'	'kberger@u.rochester.edu'	'1993'
'bperkins'	'brinley perkins'	'bperkins@u.rochester.edu'	'1993'
'rprice'	'raina price'	'rprice@u.rochester.edu'	'1990'
'fmcgee'	'flynn mcgee'	'fmcgee@u.rochester.edu'	'1991'
'lchase'	'lucy chase'	'lchase@u.rochester.edu'	'1989'
'brutledge'	'billy rutledge'	'brutledge@u.rochester.edu'	'1993'
'apotter'	'aylin potter'	'apotter@u.rochester.edu'	'1991'
'mcain'	'messiah cain'	'mcain@u.rochester.edu'	'1992'
'jperry'	'jax perry'	'jperry@u.rochester.edu'	'1992'
'briley'	'bailey riley'	'briley@u.rochester.edu'	'1995'
'fdawson'	'fiona dawson'	'fdawson@u.rochester.edu'	'1996'
'blang'	'bowen lang'	'blang@u.rochester.edu'	'1994'
'amelton'	'aliza melton'	'amelton@u.rochester.edu'	'1989'
'hdowns'	'holden downs'	'hdowns@u.rochester.edu'	'1993'
'lmarshall'	'landon marshall'	'lmarshall@u.rochester.edu'	'1992'
'tblack'	'tomas black'	'tblack@u.rochester.edu'	'1993'
'ibender'	'izayah bender'	'ibender@u.rochester.edu'	'1996'
'briley'	'bryan riley'	'briley@u.rochester.edu'	'1989'
'tfinley'	'tanner finley'	'tfinley@u.rochester.edu'	'1992'
'mpatrick'	'micheal patrick'	'mpatrick@u.rochester.edu'	'1988'
'csnow'	'claire snow'	'csnow@u.rochester.edu'	'1995'
'mrobbins'	'mariam robbins'	'mrobbins@u.rochester.edu'	'1991'
'lhines'	'leonidas hines'	'lhines@u.rochester.edu'	'1993'
'awooten'	'abby wooten'	'awooten@u.rochester.edu'	'1994'
'rstanley'	'rex stanley'	'rstanley@u.rochester.edu'	'1992'
'lknowles'	'lyric knowles'	'lknowles@u.rochester.edu'	'1996'
'cmanning'	'caitlin manning'	'cmanning@u.rochester.edu'	'1995'
'abarrett'	'amya barrett'	'abarrett@u.rochester.edu'	'1995'
'jhale'	'jesse hale'	'jhale@u.rochester.edu'	'1993'
'ghines'	'gracelynn hines'	'ghines@u.rochester.edu'	'1993'
'jmercado'	'julianna mercado'	'jmercado@u.rochester.edu'	'1988'
'jcampbell'	'jacqueline campbell'	'jcampbell@u.rochester.edu'	'1989'
'fmelendez'	'fiona melendez'	'fmelendez@u.rochester.edu'	'1989'
'ebell'	'easton bell'	'ebell@u.rochester.edu'	'1990'
'mrobinson'	'marlon robinson'	'mrobinson@u.rochester.edu'	'1989'
'ngregory'	'natalya gregory'	'ngregory@u.rochester.edu'	'1993'
'ykane'	'yaritza kane'	'ykane@u.rochester.edu'	'1992'
'tgaines'	'theodore gaines'	'tgaines@u.rochester.edu'	'1989'
'ncastaneda'	'nora castaneda'	'ncastaneda@u.rochester.edu'	'1996'
'mwilliamson'	'mariyah williamson'	'mwilliamson@u.rochester.edu'	'1991'
'rparker'	'ryleigh parker'	'rparker@u.rochester.edu'	'1989'
'avargas'	'andrea vargas'	'avargas@u.rochester.edu'	'1990'
'jbooth'	'jaelynn booth'	'jbooth@u.rochester.edu'	'1990'
'ihartman'	'izaiah hartman'	'ihartman@u.rochester.edu'	'1996'
'mbrowning'	'major browning'	'mbrowning@u.rochester.edu'	'1992'
'mshepard'	'malakai shepard'	'mshepard@u.rochester.edu'	'1990'
'rsanford'	'riley sanford'	'rsanford@u.rochester.edu'	'1996'
'whogan'	'wilson hogan'	'whogan@u.rochester.edu'	'1993'
'sdickson'	'sophie dickson'	'sdickson@u.rochester.edu'	'1990'
'bcurtis'	'bella curtis'	'bcurtis@u.rochester.edu'	'1993'
'fryan'	'felicity ryan'	'fryan@u.rochester.edu'	'1994'
'asexton'	'amara sexton'	'asexton@u.rochester.edu'	'1996'
'aalexander'	'amiyah alexander'	'aalexander@u.rochester.edu'	'1991'
'dkerr'	'daniel kerr'	'dkerr@u.rochester.edu'	'1994'
'iholder'	'ishaan holder'	'iholder@u.rochester.edu'	'1989'
'rfields'	'ronald fields'	'rfields@u.rochester.edu'	'1994'
'jmarquez'	'jaycob marquez'	'jmarquez@u.rochester.edu'	'1996'
'mking'	'mauricio king'	'mking@u.rochester.edu'	'1993'
'dmercer'	'dallas mercer'	'dmercer@u.rochester.edu'	'1988'
'aconner'	'alfonso conner'	'aconner@u.rochester.edu'	'1989'
'egraves'	'emmy graves'	'egraves@u.rochester.edu'	'1995'
'jhawkins'	'jaycob hawkins'	'jhawkins@u.rochester.edu'	'1989'
'amclean'	'alaya mclean'	'amclean@u.rochester.edu'	'1993'
'vgay'	'vincent gay'	'vgay@u.rochester.edu'	'1991'
'aspencer'	'andrea spencer'	'aspencer@u.rochester.edu'	'1989'
'atravis'	'ariah travis'	'atravis@u.rochester.edu'	'1995'
'bkent'	'brody kent'	'bkent@u.rochester.edu'	'1993'
'ccline'	'chaya cline'	'ccline@u.rochester.edu'	'1996'
'jferguson'	'jewel ferguson'	'jferguson@u.rochester.edu'	'1991'
'edowns'	'emmalyn downs'	'edowns@u.rochester.edu'	'1995'
'fgallagher'	'francis gallagher'	'fgallagher@u.rochester.edu'	'1993'
'vbridges'	'vihaan bridges'	'vbridges@u.rochester.edu'	'1988'
'csalas'	'chelsea salas'	'csalas@u.rochester.edu'	'1994'
'cmiller'	'carissa miller'	'cmiller@u.rochester.edu'	'1996'
'dmcdowell'	'duncan mcdowell'	'dmcdowell@u.rochester.edu'	'1988'
'tholcomb'	'triston holcomb'	'tholcomb@u.rochester.edu'	'1989'
'ahicks'	'ansley hicks'	'ahicks@u.rochester.edu'	'1991'
'kmcdowell'	'karla mcdowell'	'kmcdowell@u.rochester.edu'	'1996'
'mwooten'	'mateo wooten'	'mwooten@u.rochester.edu'	'1994'
'acoleman'	'audrey coleman'	'acoleman@u.rochester.edu'	'1988'
'athompson'	'atticus thompson'	'athompson@u.rochester.edu'	'1990'
'ecain'	'ean cain'	'ecain@u.rochester.edu'	'1988'
'kharding'	'kamila harding'	'kharding@u.rochester.edu'	'1996'
'dwarner'	'devon warner'	'dwarner@u.rochester.edu'	'1991'
'yknowles'	'yasmin knowles'	'yknowles@u.rochester.edu'	'1993'
'mdeleon'	'monica deleon'	'mdeleon@u.rochester.edu'	'1992'
'xgaines'	'xavi gaines'	'xgaines@u.rochester.edu'	'1996'
'ecamacho'	'emmy camacho'	'ecamacho@u.rochester.edu'	'1993'
'crosario'	'cameron rosario'	'crosario@u.rochester.edu'	'1991'
'afloyd'	'aleena floyd'	'afloyd@u.rochester.edu'	'1989'
'shardy'	'skye hardy'	'shardy@u.rochester.edu'	'1995'
'mharmon'	'maya harmon'	'mharmon@u.rochester.edu'	'1990'
'pbond'	'phoebe bond'	'pbond@u.rochester.edu'	'1988'
'lwise'	'lily wise'	'lwise@u.rochester.edu'	'1994'
'jknox'	'jude knox'	'jknox@u.rochester.edu'	'1995'
'cgomez'	'carson gomez'	'cgomez@u.rochester.edu'	'1994'
'ahenderson'	'aryana henderson'	'ahenderson@u.rochester.edu'	'1991'
'aharding'	'allie harding'	'aharding@u.rochester.edu'	'1989'
'kdale'	'kayleigh dale'	'kdale@u.rochester.edu'	'1992'
'kkeller'	'kassidy keller'	'kkeller@u.rochester.edu'	'1995'
'tstevens'	'tristin stevens'	'tstevens@u.rochester.edu'	'1991'
'jstephens'	'jordan stephens'	'jstephens@u.rochester.edu'	'1993'
'lhartman'	'luis hartman'	'lhartman@u.rochester.edu'	'1993'
'jcruz'	'jolene cruz'	'jcruz@u.rochester.edu'	'1989'
'khayden'	'kristian hayden'	'khayden@u.rochester.edu'	'1988'
'hmendoza'	'heidi mendoza'	'hmendoza@u.rochester.edu'	'1995'
'cwilliams'	'cataleya williams'	'cwilliams@u.rochester.edu'	'1993'
'rmckinney'	'raelynn mckinney'	'rmckinney@u.rochester.edu'	'1992'
'mtrujillo'	'maya trujillo'	'mtrujillo@u.rochester.edu'	'1996'
'rpetersen'	'rafael petersen'	'rpetersen@u.rochester.edu'	'1992'
'mbuchanan'	'maurice buchanan'	'mbuchanan@u.rochester.edu'	'1993'
'kweaver'	'kaliyah weaver'	'kweaver@u.rochester.edu'	'1996'
'kstark'	'kimber stark'	'kstark@u.rochester.edu'	'1994'
'kgreene'	'kelvin greene'	'kgreene@u.rochester.edu'	'1996'
'dporter'	'demi porter'	'dporter@u.rochester.edu'	'1995'
'khouse'	'kassidy house'	'khouse@u.rochester.edu'	'1989'
'ahenson'	'aaden henson'	'ahenson@u.rochester.edu'	'1995'
'chunt'	'cadence hunt'	'chunt@u.rochester.edu'	'1989'
'ewagner'	'emery wagner'	'ewagner@u.rochester.edu'	'1991'
'amunoz'	'alissa munoz'	'amunoz@u.rochester.edu'	'1995'
'ohernandez'	'olive hernandez'	'ohernandez@u.rochester.edu'	'1989'
'hraymond'	'hadassah raymond'	'hraymond@u.rochester.edu'	'1993'
'kcote'	'knox cote'	'kcote@u.rochester.edu'	'1993'
'nramsey'	'nathaniel ramsey'	'nramsey@u.rochester.edu'	'1992'
'astewart'	'augustine stewart'	'astewart@u.rochester.edu'	'1994'
'lmejia'	'lacey mejia'	'lmejia@u.rochester.edu'	'1989'
'josborn'	'johnathon osborn'	'josborn@u.rochester.edu'	'1994'
'jeaton'	'jarrett eaton'	'jeaton@u.rochester.edu'	'1989'
'syoung'	'saanvi young'	'syoung@u.rochester.edu'	'1992'
'ccampos'	'corinne campos'	'ccampos@u.rochester.edu'	'1991'
'cbrady'	'chance brady'	'cbrady@u.rochester.edu'	'1991'
'vcampos'	'vaughn campos'	'vcampos@u.rochester.edu'	'1988'
'cbarber'	'cristina barber'	'cbarber@u.rochester.edu'	'1988'
'bgoff'	'branson goff'	'bgoff@u.rochester.edu'	'1993'
'jtate'	'jasmine tate'	'jtate@u.rochester.edu'	'1993'
'cbean'	'chace bean'	'cbean@u.rochester.edu'	'1989'
'ssims'	'soren sims'	'ssims@u.rochester.edu'	'1994'
'rhahn'	'ryan hahn'	'rhahn@u.rochester.edu'	'1996'
'eking'	'elliana king'	'eking@u.rochester.edu'	'1988'
'xnoble'	'xander noble'	'xnoble@u.rochester.edu'	'1992'
'hacosta'	'hector acosta'	'hacosta@u.rochester.edu'	'1990'
'testes'	'tia estes'	'testes@u.rochester.edu'	'1990'
'tcochran'	'timothy cochran'	'tcochran@u.rochester.edu'	'1994'
'mthomas'	'malakai thomas'	'mthomas@u.rochester.edu'	'1995'
'atalley'	'audrina talley'	'atalley@u.rochester.edu'	'1989'
'tserrano'	'tabitha serrano'	'tserrano@u.rochester.edu'	'1994'
'bstephens'	'brayden stephens'	'bstephens@u.rochester.edu'	'1996'
'tspears'	'tripp spears'	'tspears@u.rochester.edu'	'1996'
'kgardner'	'kamryn gardner'	'kgardner@u.rochester.edu'	'1994'
'groach'	'giselle roach'	'groach@u.rochester.edu'	'1994'
'lacevedo'	'leonard acevedo'	'lacevedo@u.rochester.edu'	'1990'
'mcoleman'	'messiah coleman'	'mcoleman@u.rochester.edu'	'1992'
'kboyle'	'kaylynn boyle'	'kboyle@u.rochester.edu'	'1988'
'avillarreal'	'abigail villarreal'	'avillarreal@u.rochester.edu'	'1991'
'msolomon'	'matias solomon'	'msolomon@u.rochester.edu'	'1989'
'psantos'	'patricia santos'	'psantos@u.rochester.edu'	'1991'
'cnichols'	'crosby nichols'	'cnichols@u.rochester.edu'	'1988'
'npaul'	'nina paul'	'npaul@u.rochester.edu'	'1991'
'cbooker'	'camdyn booker'	'cbooker@u.rochester.edu'	'1996'
'dtalley'	'darian talley'	'dtalley@u.rochester.edu'	'1989'
'mhuber'	'masen huber'	'mhuber@u.rochester.edu'	'1996'
'dknight'	'deon knight'	'dknight@u.rochester.edu'	'1996'
'lshepard'	'laila shepard'	'lshepard@u.rochester.edu'	'1989'
'dpaul'	'damon paul'	'dpaul@u.rochester.edu'	'1994'
'kfrazier'	'kaitlynn frazier'	'kfrazier@u.rochester.edu'	'1991'
'cparks'	'colby parks'	'cparks@u.rochester.edu'	'1996'
'csweeney'	'claudia sweeney'	'csweeney@u.rochester.edu'	'1995'
'hlester'	'haven lester'	'hlester@u.rochester.edu'	'1989'
'slong'	'sasha long'	'slong@u.rochester.edu'	'1996'
'rnewton'	'rolando newton'	'rnewton@u.rochester.edu'	'1991'
'hmullen'	'hamza mullen'	'hmullen@u.rochester.edu'	'1989'
'emendoza'	'elissa mendoza'	'emendoza@u.rochester.edu'	'1995'
'kwarren'	'karlee warren'	'kwarren@u.rochester.edu'	'1989'
'rwiggins'	'ryder wiggins'	'rwiggins@u.rochester.edu'	'1992'
'tgreene'	'tristan greene'	'tgreene@u.rochester.edu'	'1988'
'dmullins'	'diego mullins'	'dmullins@u.rochester.edu'	'1992'
'lreese'	'lillie reese'	'lreese@u.rochester.edu'	'1989'
'amclaughlin'	'alfred mclaughlin'	'amclaughlin@u.rochester.edu'	'1989'
'npadilla'	'nash padilla'	'npadilla@u.rochester.edu'	'1990'
'kcline'	'kaya cline'	'kcline@u.rochester.edu'	'1989'
'epetersen'	'elissa petersen'	'epetersen@u.rochester.edu'	'1994'
'rmorrison'	'rex morrison'	'rmorrison@u.rochester.edu'	'1988'
'jday'	'jax day'	'jday@u.rochester.edu'	'1990'
'rharding'	'ryann harding'	'rharding@u.rochester.edu'	'1992'
'lmccoy'	'lauryn mccoy'	'lmccoy@u.rochester.edu'	'1988'
'wrichmond'	'wayne richmond'	'wrichmond@u.rochester.edu'	'1988'
'jgray'	'journee gray'	'jgray@u.rochester.edu'	'1994'
'ksalinas'	'katalina salinas'	'ksalinas@u.rochester.edu'	'1993'
'hvaughan'	'hana vaughan'	'hvaughan@u.rochester.edu'	'1988'
'ereese'	'emmalyn reese'	'ereese@u.rochester.edu'	'1996'
'dwagner'	'danny wagner'	'dwagner@u.rochester.edu'	'1996'
'vgilmore'	'vivian gilmore'	'vgilmore@u.rochester.edu'	'1994'
'aboyer'	'aubrianna boyer'	'aboyer@u.rochester.edu'	'1993'
'lchapman'	'lincoln chapman'	'lchapman@u.rochester.edu'	'1995'
'qtalley'	'quinton talley'	'qtalley@u.rochester.edu'	'1994'
'kparsons'	'kellan parsons'	'kparsons@u.rochester.edu'	'1996'
'vhunter'	'van hunter'	'vhunter@u.rochester.edu'	'1988'
'astuart'	'amy stuart'	'astuart@u.rochester.edu'	'1992'
'aayala'	'annika ayala'	'aayala@u.rochester.edu'	'1989'
'bwalters'	'bodhi walters'	'bwalters@u.rochester.edu'	'1995'
'morr'	'madilynn orr'	'morr@u.rochester.edu'	'1993'
'lguerrero'	'lilliana guerrero'	'lguerrero@u.rochester.edu'	'1994'
'rcook'	'remy cook'	'rcook@u.rochester.edu'	'1988'
'hmorse'	'hayley morse'	'hmorse@u.rochester.edu'	'1994'
'rpaul'	'rylan paul'	'rpaul@u.rochester.edu'	'1994'
'xayers'	'xavi ayers'	'xayers@u.rochester.edu'	'1992'
'wskinner'	'warren skinner'	'wskinner@u.rochester.edu'	'1991'
'kbooth'	'kinley booth'	'kbooth@u.rochester.edu'	'1991'
'eyates'	'emery yates'	'eyates@u.rochester.edu'	'1989'
'eromero'	'emmaline romero'	'eromero@u.rochester.edu'	'1995'
'jlara'	'joselyn lara'	'jlara@u.rochester.edu'	'1988'
'ehobbs'	'elena hobbs'	'ehobbs@u.rochester.edu'	'1993'
'lellis'	'lilith ellis'	'lellis@u.rochester.edu'	'1996'
'rburris'	'rebekah burris'	'rburris@u.rochester.edu'	'1996'
'jblankenship'	'jose blankenship'	'jblankenship@u.rochester.edu'	'1993'
'abyers'	'addilyn byers'	'abyers@u.rochester.edu'	'1988'
'drandall'	'deon randall'	'drandall@u.rochester.edu'	'1994'
'alandry'	'alisson landry'	'alandry@u.rochester.edu'	'1994'
'chudson'	'calvin hudson'	'chudson@u.rochester.edu'	'1991'
'jvaughn'	'juniper vaughn'	'jvaughn@u.rochester.edu'	'1992'
'pvinson'	'perla vinson'	'pvinson@u.rochester.edu'	'1988'
'tcobb'	'tyree cobb'	'tcobb@u.rochester.edu'	'1991'
'bhawkins'	'bailey hawkins'	'bhawkins@u.rochester.edu'	'1993'
'acabrera'	'adelynn cabrera'	'acabrera@u.rochester.edu'	'1992'
'cmerrill'	'cora merrill'	'cmerrill@u.rochester.edu'	'1996'
'cavila'	'cruz avila'	'cavila@u.rochester.edu'	'1989'
'acooke'	'amina cooke'	'acooke@u.rochester.edu'	'1996'
'mmclean'	'maryam mclean'	'mmclean@u.rochester.edu'	'1988'
'emcdaniel'	'emory mcdaniel'	'emcdaniel@u.rochester.edu'	'1996'
'rlevine'	'royce levine'	'rlevine@u.rochester.edu'	'1990'
'estevenson'	'emmitt stevenson'	'estevenson@u.rochester.edu'	'1993'
'jchambers'	'jade chambers'	'jchambers@u.rochester.edu'	'1995'
'jhull'	'julissa hull'	'jhull@u.rochester.edu'	'1996'
'jross'	'jonathon ross'	'jross@u.rochester.edu'	'1994'
'tstark'	'trystan stark'	'tstark@u.rochester.edu'	'1989'
'rbattle'	'ruth battle'	'rbattle@u.rochester.edu'	'1989'
'amadden'	'azariah madden'	'amadden@u.rochester.edu'	'1992'
'ejefferson'	'evelyn jefferson'	'ejefferson@u.rochester.edu'	'1991'
'jluna'	'jimmy luna'	'jluna@u.rochester.edu'	'1995'
'mburnett'	'miracle burnett'	'mburnett@u.rochester.edu'	'1994'
'tellis'	'taliyah ellis'	'tellis@u.rochester.edu'	'1990'
'afrye'	'amiyah frye'	'afrye@u.rochester.edu'	'1993'
'lcross'	'lilliana cross'	'lcross@u.rochester.edu'	'1995'
'wdavid'	'wyatt david'	'wdavid@u.rochester.edu'	'1991'
'gpena'	'gerardo pena'	'gpena@u.rochester.edu'	'1993'
'plucas'	'perla lucas'	'plucas@u.rochester.edu'	'1995'
'mhogan'	'maximiliano hogan'	'mhogan@u.rochester.edu'	'1990'
'eaguirre'	'emery aguirre'	'eaguirre@u.rochester.edu'	'1989'
'gmcfarland'	'gia mcfarland'	'gmcfarland@u.rochester.edu'	'1990'
'hmcguire'	'holden mcguire'	'hmcguire@u.rochester.edu'	'1995'
'bvillarreal'	'brody villarreal'	'bvillarreal@u.rochester.edu'	'1991'
'kbarber'	'kairi barber'	'kbarber@u.rochester.edu'	'1988'
'dgraham'	'denzel graham'	'dgraham@u.rochester.edu'	'1992'
'dmontgomery'	'damarion montgomery'	'dmontgomery@u.rochester.edu'	'1996'
'kbuckner'	'kaiya buckner'	'kbuckner@u.rochester.edu'	'1993'
'eforeman'	'evelynn foreman'	'eforeman@u.rochester.edu'	'1995'
'rhayes'	'rose hayes'	'rhayes@u.rochester.edu'	'1994'
'mmorris'	'maximo morris'	'mmorris@u.rochester.edu'	'1992'
'dharrison'	'dominik harrison'	'dharrison@u.rochester.edu'	'1993'
'mcurry'	'memphis curry'	'mcurry@u.rochester.edu'	'1988'
'gcote'	'galilea cote'	'gcote@u.rochester.edu'	'1993'
'nvalentine'	'naomi valentine'	'nvalentine@u.rochester.edu'	'1988'
'rsutton'	'reyna sutton'	'rsutton@u.rochester.edu'	'1992'
'zhartman'	'zain hartman'	'zhartman@u.rochester.edu'	'1992'
'rbray'	'rafael bray'	'rbray@u.rochester.edu'	'1989'
'grichardson'	'gael richardson'	'grichardson@u.rochester.edu'	'1991'
'ebrowning'	'elle browning'	'ebrowning@u.rochester.edu'	'1995'
'lwalter'	'lexi walter'	'lwalter@u.rochester.edu'	'1991'
'podonnell'	'paloma odonnell'	'podonnell@u.rochester.edu'	'1990'
'cgarner'	'conor garner'	'cgarner@u.rochester.edu'	'1994'
'jcooley'	'jose cooley'	'jcooley@u.rochester.edu'	'1992'
'slewis'	'sydney lewis'	'slewis@u.rochester.edu'	'1991'
'astewart'	'adeline stewart'	'astewart@u.rochester.edu'	'1995'
'gsheppard'	'gisselle sheppard'	'gsheppard@u.rochester.edu'	'1991'
'speters'	'sage peters'	'speters@u.rochester.edu'	'1992'
'adouglas'	'aspen douglas'	'adouglas@u.rochester.edu'	'1988'
'jburris'	'jacob burris'	'jburris@u.rochester.edu'	'1989'
'acarson'	'adelynn carson'	'acarson@u.rochester.edu'	'1988'
'elamb'	'elianna lamb'	'elamb@u.rochester.edu'	'1988'
'jpatton'	'jada patton'	'jpatton@u.rochester.edu'	'1995'
'erandall'	'eric randall'	'erandall@u.rochester.edu'	'1988'
'dgarner'	'dean garner'	'dgarner@u.rochester.edu'	'1989'
'knewton'	'kylee newton'	'knewton@u.rochester.edu'	'1991'
'eharmon'	'estelle harmon'	'eharmon@u.rochester.edu'	'1988'
'jglover'	'jaylin glover'	'jglover@u.rochester.edu'	'1990'
'ajoyce'	'alisson joyce'	'ajoyce@u.rochester.edu'	'1989'
'jmayo'	'jaiden mayo'	'jmayo@u.rochester.edu'	'1991'
'dcrawford'	'dorothy crawford'	'dcrawford@u.rochester.edu'	'1992'
'sbrown'	'siena brown'	'sbrown@u.rochester.edu'	'1989'
'icompton'	'isla compton'	'icompton@u.rochester.edu'	'1989'
'mcraft'	'monroe craft'	'mcraft@u.rochester.edu'	'1993'
'hrivera'	'hank rivera'	'hrivera@u.rochester.edu'	'1995'
'iwilson'	'isabelle wilson'	'iwilson@u.rochester.edu'	'1994'
'mmclean'	'marcos mclean'	'mmclean@u.rochester.edu'	'1988'
'apearson'	'ameer pearson'	'apearson@u.rochester.edu'	'1994'
'gdavenport'	'gael davenport'	'gdavenport@u.rochester.edu'	'1994'
'mhodges'	'matthew hodges'	'mhodges@u.rochester.edu'	'1993'
'harmstrong'	'hector armstrong'	'harmstrong@u.rochester.edu'	'1994'
'ahiggins'	'aylin higgins'	'ahiggins@u.rochester.edu'	'1996'
'sdaniels'	'sylvia daniels'	'sdaniels@u.rochester.edu'	'1996'
'coneal'	'cullen oneal'	'coneal@u.rochester.edu'	'1995'
'lle'	'landry le'	'lle@u.rochester.edu'	'1993'
'aewing'	'alivia ewing'	'aewing@u.rochester.edu'	'1993'
'tbarton'	'thalia barton'	'tbarton@u.rochester.edu'	'1990'
'tolson'	'trinity olson'	'tolson@u.rochester.edu'	'1988'
'wlee'	'willa lee'	'wlee@u.rochester.edu'	'1992'
'mhopper'	'madelynn hopper'	'mhopper@u.rochester.edu'	'1989'
'jnavarro'	'jaylin navarro'	'jnavarro@u.rochester.edu'	'1992'
'cnewton'	'caleb newton'	'cnewton@u.rochester.edu'	'1988'
'amayo'	'alanna mayo'	'amayo@u.rochester.edu'	'1988'
'bsellers'	'beau sellers'	'bsellers@u.rochester.edu'	'1991'
'blancaster'	'brooklynn lancaster'	'blancaster@u.rochester.edu'	'1992'
'wbanks'	'wade banks'	'wbanks@u.rochester.edu'	'1996'
'aforbes'	'apollo forbes'	'aforbes@u.rochester.edu'	'1995'
'lmcleod'	'larissa mcleod'	'lmcleod@u.rochester.edu'	'1989'
'hbrooks'	'hadley brooks'	'hbrooks@u.rochester.edu'	'1988'
'jperkins'	'jayden perkins'	'jperkins@u.rochester.edu'	'1990'
'achambers'	'alexandra chambers'	'achambers@u.rochester.edu'	'1991'
'kgarner'	'kymani garner'	'kgarner@u.rochester.edu'	'1993'
'atalley'	'ahmed talley'	'atalley@u.rochester.edu'	'1988'
